394089,$148400,4,45,,106,''
394213,$3165450,9,61,58,134.69999999999996,''
394435,$100,4,,,100,''
394446,$98760,5,24,,98.76,''
394524,$627000,3,38,,101,''
394595,$124200,4,35,,97,''
394597,$2654100,6,55,59,98.30000000000003,''
394911,$498100,7,41,3,99.62,''
394988,$1697400,6,70,71,99.9,''
394989,$650000,7,29,,100,''
395088,$371371,13,33,33,100.10000000000001,''
395142,$555000,3,40,,100,''
395287,$700000.0000000001,8,62,,199.79999999999998,''
395393,$725725,6,44,,100.1,''
395415,$247500,2,43,,99,''
395602,$474525,4,40,,100,''
395761,$100.07000000000001,6,51,57,100.07000000000001,''
395906,$50000,4,23,1,99.99999999999999,''
396022,$128,4,,,128,''
396230,$700000,3,47,41,50,''
396362,$768900,2,65,64,99.2,''
396366,$334604.1229928254,7,38,36,878.1,''
396409,$79015.80316063213,2,,,199.96,''
396538,$1782000,6,58,57,66,''
396623,$97,6,44,42,97,''
396699,$140000,6,42,41,107,''
396725,$258000,4,33,,100,''
396766,$900000,5,41,39,180,''
396804,$25250,5,39,,101,''
396937,$101.7,7,,,101.7,''
396940,$715284.7152847153,8,32,,200.2,''
396946,$4095900,3,57,,99.9,''
397007,$250000,2,40,,100,''
397038,$137600,5,31,29,100,''
397134,$1683787.8310214372,15,51,50,190.32000000000005,''
397187,$1098900,8,37,,99.89999999999999,''
397422,$10,2,39,,10,''
397527,$1062000,3,37,,177,''
397864,$1750,2,28,26,5,''
398159,$330000,5,31,31,100,''
398216,$156,1,,,156,''
398253,$400000,4,61,62,203,''
398273,$2700000,5,44,46,100,''
398352,$190000,4,38,32,125,''
398399,$5200000,5,70,65,104,''
398662,$155908.20506701665,5,40,,251.43,''
398748,$499620,11,31,32,90.84000000000003,''
398819,$591500,6,40,35,91,''
398896,$220000,4,24,,100,''
398987,$2594800,12,45,48,99.80000000000001,''
399066,$800000,5,38,35,100,''
399135,$100,5,45,,400,''
399237,$7112880,2,48,,99.9,''
399253,$140000,4,64,,100,''
399289,$3028000,10,56,57,151.4,''
400391,$620600,6,40,,107,''
400685,$1750000,6,38,39,100,''
400698,$270000,4,34,36,99.99999999999999,''
400794,$1700000,3,77,,100,''
400922,$582077.0519262981,7,70,75,238.79999999999998,''
401111,$100,9,53,53,100,''
401308,$760000,5,88,,100.00000000000001,''
401595,$100,6,42,37,100,''
401670,$2500000,7,70,,100,''
402102,$99.9,5,40,,99.9,''
402195,$259350,5,33,28,97.25,''
402197,$416666.66666666674,6,44,43,600,''
402297,$1363435,8,49,49,94.03,''
402572,$1539460,9,43,37,100.02,''
402721,$1715850,10,31,32,114.39,''
402755,$2244580,9,49,47,99.98999999999998,''
402772,$474890,3,45,,155.82999999999996,''
402906,$900000,2,36,,100,''
402951,$1352390.0000000002,6,57,58,103,''
403017,$2940000,2,48,49,49,''
403174,$943800,4,43,38,100,''
403191,$98000,3,25,,98,''
403221,$95000,3,24,,100,''
403241,$312000,9,45,,100,''
403329,$1500000,8,35,,100,''
403395,$1401400,9,46,47,100.1,''
403451,$99.99999999999999,7,30,,600,''
403453,$741000,7,38,38,99.99999999999999,''
403486,$550000,8,48,,100,''
403549,$116000.00000000001,3,37,38,300,''
403597,$100,6,66,,99.99999999999999,''
403648,$94.3,6,73,,94.3,''
403673,$97.63099999999999,10,35,36,97.63099999999996,''
403797,$2525000,7,46,,101,''
403846,$172970,2,34,,96,''
403950,$360500,3,36,38,103,''
403968,$1192560,3,57,70,99.38000000000001,''
403972,$1940700,4,84,,105.16,''
404033,$103.66000000000001,6,42,42,103.66,''
404098,$6,3,31,34,6,''
404134,$100,2,63,,100,''
404141,$1000000,3,53,52,100.00000000000001,''
404155,$1300000,5,34,,100,''
404201,$323767.006802721,8,57,65,199.92000000000004,''
404263,$812600,8,54,47,95.60000000000001,''
404267,$98,3,39,,98,''
404326,$565113,10,37,32,100.02,''
404366,$1700000,8,42,41,100,''
404375,$1371066.2551560001,3,80,,97.38000000000001,''
404458,$100,5,33,,100,''
404468,$178000,2,34,,100,''
404622,$234765,5,35,,99.89999999999999,''
404671,$506000,4,55,,100,''
404730,$100,6,52,57,500,''
404753,$1028571.4285714285,6,54,52,196,''
405177,$3646460.000000001,7,59,,100,''
405292,$210000,3,35,,200,''
405299,$187999.99999999997,4,73,72,100.00000000000001,''
405363,$3100000,5,34,32,100,''
405407,$3246720,5,60,60,101.45999999999998,''
405475,$2300000,6,50,46,100,''
405502,$840000,6,53,16,99.99999999999999,''
405617,$1400069.996500175,12,58,54,200.01,''
405819,$95,2,35,32,95,''
406059,$100,5,34,42,400,''
406066,$1497000,6,47,,174.80000000000007,''
406217,$827985,12,41,37,185.50000000000006,''
406345,$250000,3,34,2,100,''
406380,$1587270,6,51,50,101.09999999999998,''
406482,$400000,10,52,46,100,''
406526,$5200000,6,51,43,99.99999999999999,''
406555,$200848.552847,10,38,,100.00999999999999,''
406691,$3564000,3,71,,99,''
406698,$1500000,6,47,,175,''
406817,$100,2,67,,100,''
406878,$2400000,8,60,58,300,''
406897,$454954.5,4,44,,99.99,''
406945,$232200,2,41,,43,''
407042,$65000,6,30,31,100,''
407187,$172200,1,67,78,124.02000000000001,''
407188,$100.20000000000002,4,40,,100.20000000000002,''
407192,$101,4,91,,101,''
407238,$754575,11,36,35,100.61,''
407287,$3196800,3,30,,99.89999999999999,''
407295,$96.50000000000001,1,60,,96.50000000000001,''
407439,$2788800,6,66,,99.60000000000001,''
407484,$350070,3,44,,100.02000000000001,''
407563,$3535000,8,53,,101,''
407622,$900000,7,47,42,100,''
407647,$3750000,4,40,40,100,''
407662,$2568000,6,57,,107,''
407694,$247500,5,45,41,99,''
407726,$1975880,9,52,48,99.98999999999997,''
407734,$599879.9759951992,6,47,44,199.95999999999995,''
407872,$1442070,9,49,,103.005,''
407905,$941855.7740796773,6,35,,198.29999999999995,''
407927,$298551,7,32,,91.29999999999998,''
407986,$275027.5,3,41,,100.00999999999999,''
407996,$4040000,7,46,,101.00000000000003,''
408017,$100,2,36,36,100,''
408057,$540800,7,38,37,97.10000000000001,''
408103,$445560,2,34,,101,''
408295,$258660,8,32,,95.79999999999998,''
408414,$1123200,6,42,44,98.55,''
408549,$1800000,4,42,,100,''
408562,$418581,5,31,,99.9,''
408637,$1800180,4,40,,100.01,''
408715,$5500000,4,40,,100,''
408844,$1393740,7,40,38,103.24000000000001,''
408852,$5500000,3,40,,100,''
408853,$635000,9,38,,100,''
408865,$2300000,14,50,48,99.99999999999999,''
408867,$1299740,5,36,,99.98,''
408870,$50000,2,40,20,100,''
408873,$800000,5,40,,260,''
409009,$13494800,4,52,,122.67999999999999,''
409111,$1290000,3,64,61,100,''
409135,$4200000,7,54,53,100,''
409223,$1515000,5,62,,101,''
